country,nuts3,potential,year,bark_kton,sawdust_kton
DE,DE71A,HIGH,2020,0.0,0.0
DE,DE71A,HIGH,2030,0.0,0.0
DE,DE71A,TECH,2012,0.0,0.860612451909376
DE,DE71A,TECH,2020,0.0,0.820940980351605
DE,DE71A,TECH,2030,0.0,0.801354056017472
DE,DE71A,UD01,2012,0.0,0.860612451909376
DE,DE71A,UD01,2020,0.0,0.820940980351605
DE,DE71A,UD01,2030,0.0,0.801354056017472
DE,DE71A,UD02,2012,0.0,0.860612451909376
DE,DE71A,UD02,2020,0.0,0.820940980351605
DE,DE71A,UD02,2030,0.0,0.801354056017472
DE,DE71A,UD03,2012,0.0,0.0
DE,DE71A,UD03,2020,0.0,0.0
DE,DE71A,UD03,2030,0.0,0.0
DE,DE71A,UD04,2012,0.0,0.0
DE,DE71A,UD04,2020,0.0,0.0
DE,DE71A,UD04,2030,0.0,0.0
DE,DE71A,UD05,2012,0.0,0.0
DE,DE71A,UD05,2020,0.0,0.0
DE,DE71A,UD05,2030,0.0,0.0
DE,DE71A,UD06,2012,0.0,0.0
DE,DE71A,UD06,2020,0.0,0.0
DE,DE71A,UD06,2030,0.0,0.0
DE,DE71A,UD07,2012,0.0,0.0
DE,DE71A,UD07,2020,0.0,0.0
DE,DE71A,UD07,2030,0.0,0.0
DE,DE71A,UD08,2012,0.0,0.0
DE,DE71A,UD08,2020,0.0,0.0
DE,DE71A,UD08,2030,0.0,0.0
DE,DE71B,BASE,2012,0.0,4.625641795079521
DE,DE71B,BASE,2020,0.0,4.4124145561489145
DE,DE71B,BASE,2030,0.0,4.307138254793983
DE,DE71B,HIGH,2012,0.0,0.0
DE,DE71B,HIGH,2020,0.0,0.0
DE,DE71B,HIGH,2030,0.0,0.0
DE,DE71B,TECH,2012,0.0,4.625641795079521
DE,DE71B,TECH,2020,0.0,4.4124145561489145
DE,DE71B,TECH,2030,0.0,4.307138254793983
DE,DE71B,UD01,2012,0.0,4.625641795079521
DE,DE71B,UD01,2020,0.0,4.4124145561489145
DE,DE71B,UD01,2030,0.0,4.307138254793983
DE,DE71B,UD02,2012,0.0,4.625641795079521
DE,DE71B,UD02,2020,0.0,4.4124145561489145
DE,DE71B,UD02,2030,0.0,4.307138254793983
DE,DE71B,UD03,2012,0.0,0.0
DE,DE71B,UD03,2020,0.0,0.0
DE,DE71B,UD03,2030,0.0,0.0
DE,DE71B,UD04,2012,0.0,0.0
DE,DE71B,UD04,2020,0.0,0.0
DE,DE71B,UD04,2030,0.0,0.0
DE,DE71B,UD05,2012,0.0,0.0
DE,DE71B,UD05,2020,0.0,0.0
DE,DE71B,UD05,2030,0.0,0.0
DE,DE71B,UD06,2012,0.0,0.0
DE,DE71B,UD06,2020,0.0,0.0
DE,DE71B,UD06,2030,0.0,0.0
DE,DE71B,UD07,2012,0.0,0.0
DE,DE71B,UD07,2020,0.0,0.0
DE,DE71B,UD07,2030,0.0,0.0
DE,DE71B,UD08,2012,0.0,0.0
DE,DE71B,UD08,2020,0.0,0.0
DE,DE71B,UD08,2030,0.0,0.0
DE,DE71C,BASE,2012,0.0,2.092520840069982
DE,DE71C,BASE,2020,0.0,1.996062346114075
DE,DE71C,BASE,2030,0.0,1.9484380672983168
DE,DE71C,HIGH,2012,0.0,0.0
DE,DE71C,HIGH,2020,0.0,0.0
DE,DE71C,HIGH,2030,0.0,0.0
DE,DE71C,TECH,2012,0.0,2.092520840069982
DE,DE71C,TECH,2020,0.0,1.996062346114075
DE,DE71C,TECH,2030,0.0,1.9484380672983168
DE,DE71C,UD01,2012,0.0,2.092520840069982
DE,DE71C,UD01,2020,0.0,1.996062346114075
DE,DE71C,UD01,2030,0.0,1.9484380672983168
DE,DE71C,UD02,2012,0.0,2.092520840069982
DE,DE71C,UD02,2020,0.0,1.996062346114075
DE,DE71C,UD02,2030,0.0,1.9484380672983168
DE,DE71C,UD03,2012,0.0,0.0
DE,DE71C,UD03,2020,0.0,0.0
DE,DE71C,UD03,2030,0.0,0.0
DE,DE71C,UD04,2012,0.0,0.0
DE,DE71C,UD04,2020,0.0,0.0
DE,DE71C,UD04,2030,0.0,0.0
DE,DE71C,UD05,2012,0.0,0.0
DE,DE71C,UD05,2020,0.0,0.0
DE,DE71C,UD05,2030,0.0,0.0
DE,DE71C,UD06,2012,0.0,0.0
DE,DE71C,UD06,2020,0.0,0.0
DE,DE71C,UD06,2030,0.0,0.0
DE,DE71C,UD07,2012,0.0,0.0
DE,DE71C,UD07,2020,0.0,0.0
DE,DE71C,UD07,2030,0.0,0.0
DE,DE71C,UD08,2012,0.0,0.0
DE,DE71C,UD08,2020,0.0,0.0
DE,DE71C,UD08,2030,0.0,0.0
DE,DE71D,BASE,2012,0.0,5.794962584598654
DE,DE71D,BASE,2020,0.0,5.527833410667695
DE,DE71D,BASE,2030,0.0,5.395944203845461
DE,DE71D,HIGH,2012,0.0,0.0
DE,DE71D,HIGH,2020,0.0,0.0
DE,DE71D,HIGH,2030,0.0,0.0
DE,DE71D,TECH,2012,0.0,5.794962584598654
DE,DE71D,TECH,2020,0.0,5.527833410667695
DE,DE71D,TECH,2030,0.0,5.395944203845461
DE,DE71D,UD01,2012,0.0,5.794962584598654
DE,DE71D,UD01,2020,0.0,5.527833410667695
DE,DE71D,UD01,2030,0.0,5.395944203845461
DE,DE71D,UD02,2012,0.0,5.794962584598654
DE,DE71D,UD02,2020,0.0,5.527833410667695
DE,DE71D,UD02,2030,0.0,5.395944203845461
DE,DE71D,UD03,2012,0.0,0.0
DE,DE71D,UD03,2020,0.0,0.0
DE,DE71D,UD03,2030,0.0,0.0
DE,DE71D,UD04,2012,0.0,0.0
DE,DE71D,UD04,2020,0.0,0.0
DE,DE71D,UD04,2030,0.0,0.0
DE,DE71D,UD05,2012,0.0,0.0
DE,DE71D,UD05,2020,0.0,0.0
DE,DE71D,UD05,2030,0.0,0.0
DE,DE71D,UD06,2012,0.0,0.0
DE,DE71D,UD06,2020,0.0,0.0
DE,DE71D,UD06,2030,0.0,0.0
DE,DE71D,UD07,2012,0.0,0.0
DE,DE71D,UD07,2020,0.0,0.0
DE,DE71D,UD07,2030,0.0,0.0
DE,DE71D,UD08,2012,0.0,0.0
DE,DE71D,UD08,2020,0.0,0.0
DE,DE71D,UD08,2030,0.0,0.0
DE,DE71E,BASE,2012,2.15506881211453,3.97459040869962
DE,DE71E,BASE,2020,2.27575266559295,3.7913745488748054
DE,DE71E,BASE,2030,2.27575266559295,3.7009157117738027
DE,DE71E,HIGH,2012,0.0,0.0
DE,DE71E,HIGH,2020,0.0,0.0
DE,DE71E,HIGH,2030,0.0,0.0
DE,DE71E,TECH,2012,2.15506881211453,3.97459040869962
DE,DE71E,TECH,2020,2.27575266559295,3.7913745488748054
DE,DE71E,TECH,2030,2.27575266559295,3.7009157117738027
DE,DE71E,UD01,2012,2.15506881211453,3.97459040869962
DE,DE71E,UD01,2020,2.27575266559295,3.7913745488748054
DE,DE71E,UD01,2030,2.27575266559295,3.7009157117738027
DE,DE71E,UD02,2012,0.0,3.97459040869962
DE,DE71E,UD02,2020,0.0,3.7913745488748054
DE,DE71E,UD02,2030,0.0,3.7009157117738027
DE,DE71E,UD03,2012,0.0,0.0
DE,DE71E,UD03,2020,0.0,0.0
DE,DE71E,UD03,2030,0.0,0.0
DE,DE71E,UD04,2012,0.0,0.0
DE,DE71E,UD04,2020,0.0,0.0
DE,DE71E,UD04,2030,0.0,0.0
DE,DE71E,UD05,2012,0.0,0.0
DE,DE71E,UD05,2020,0.0,0.0
DE,DE71E,UD05,2030,0.0,0.0
DE,DE71E,UD06,2012,0.0,0.0
DE,DE71E,UD06,2020,0.0,0.0
DE,DE71E,UD06,2030,0.0,0.0
DE,DE71E,UD07,2012,0.0,0.0
DE,DE71E,UD07,2020,0.0,0.0
DE,DE71E,UD07,2030,0.0,0.0
DE,DE71E,UD08,2012,0.0,0.0
DE,DE71E,UD08,2020,0.0,0.0
DE,DE71E,UD08,2030,0.0,0.0
DE,DE721,BASE,2012,0.0,3.0466126917308047
DE,DE721,BASE,2020,0.0,2.9061736259476016
DE,DE721,BASE,2030,0.0,2.8368348984681773
DE,DE721,HIGH,2012,0.0,0.0
DE,DE721,HIGH,2020,0.0,0.0
DE,DE721,HIGH,2030,0.0,0.0
DE,DE721,TECH,2012,0.0,3.0466126917308047
DE,DE721,TECH,2020,0.0,2.9061736259476016
DE,DE721,TECH,2030,0.0,2.8368348984681773
DE,DE721,UD01,2012,0.0,3.0466126917308047
DE,DE721,UD01,2020,0.0,2.9061736259476016
DE,DE721,UD01,2030,0.0,2.8368348984681773
DE,DE721,UD02,2012,0.0,3.0466126917308047
DE,DE721,UD02,2020,0.0,2.9061736259476016
DE,DE721,UD02,2030,0.0,2.8368348984681773
DE,DE721,UD03,2012,0.0,0.0
DE,DE721,UD03,2020,0.0,0.0
DE,DE721,UD03,2030,0.0,0.0
DE,DE721,UD04,2012,0.0,0.0
DE,DE721,UD04,2020,0.0,0.0
DE,DE721,UD04,2030,0.0,0.0
DE,DE721,UD05,2012,0.0,0.0
DE,DE721,UD05,2020,0.0,0.0
DE,DE721,UD05,2030,0.0,0.0
DE,DE721,UD06,2012,0.0,0.0
DE,DE721,UD06,2020,0.0,0.0
DE,DE721,UD06,2030,0.0,0.0
DE,DE721,UD07,2012,0.0,0.0
DE,DE721,UD07,2020,0.0,0.0
DE,DE721,UD07,2030,0.0,0.0
DE,DE721,UD08,2012,0.0,0.0
DE,DE721,UD08,2020,0.0,0.0
DE,DE721,UD08,2030,0.0,0.0
DE,DE722,BASE,2012,0.0,5.480839841408564
DE,DE722,BASE,2020,0.0,5.228190717637763
DE,DE722,BASE,2030,0.0,5.103450719950079
DE,DE722,HIGH,2012,0.0,0.0
DE,DE722,HIGH,2020,0.0,0.0
DE,DE722,HIGH,2030,0.0,0.0
DE,DE722,TECH,2012,0.0,5.480839841408564
DE,DE722,TECH,2020,0.0,5.228190717637763
DE,DE722,TECH,2030,0.0,5.103450719950079
DE,DE722,UD01,2012,0.0,5.480839841408564
DE,DE722,UD01,2020,0.0,5.228190717637763
DE,DE722,UD01,2030,0.0,5.103450719950079
DE,DE722,UD02,2012,0.0,5.480839841408564
DE,DE722,UD02,2020,0.0,5.228190717637763
DE,DE722,UD02,2030,0.0,5.103450719950079
DE,DE722,UD03,2012,0.0,0.0
DE,DE722,UD03,2020,0.0,0.0
DE,DE722,UD03,2030,0.0,0.0
DE,DE722,UD04,2012,0.0,0.0
DE,DE722,UD04,2020,0.0,0.0
DE,DE722,UD04,2030,0.0,0.0
DE,DE722,UD05,2012,0.0,0.0
DE,DE722,UD05,2020,0.0,0.0
DE,DE722,UD05,2030,0.0,0.0
DE,DE722,UD06,2012,0.0,0.0
DE,DE722,UD06,2020,0.0,0.0
DE,DE722,UD06,2030,0.0,0.0
DE,DE722,UD07,2012,0.0,0.0
DE,DE722,UD07,2020,0.0,0.0
DE,DE722,UD07,2030,0.0,0.0
DE,DE722,UD08,2012,0.0,0.0
DE,DE722,UD08,2020,0.0,0.0
DE,DE722,UD08,2030,0.0,0.0
DE,DE723,BASE,2012,0.0,3.040678769639276
DE,DE723,BASE,2020,0.0,2.900513238617224
DE,DE723,BASE,2030,0.0,2.831309562963698
DE,DE723,HIGH,2012,0.0,0.0
DE,DE723,HIGH,2020,0.0,0.0
DE,DE723,HIGH,2030,0.0,0.0
DE,DE723,TECH,2012,0.0,3.040678769639276
DE,DE723,TECH,2020,0.0,2.900513238617224
DE,DE723,TECH,2030,0.0,2.831309562963698
DE,DE723,UD01,2012,0.0,3.040678769639276
DE,DE723,UD01,2020,0.0,2.900513238617224
DE,DE723,UD01,2030,0.0,2.831309562963698
DE,DE723,UD02,2012,0.0,3.040678769639276
DE,DE723,UD02,2020,0.0,2.900513238617224
DE,DE723,UD02,2030,0.0,2.831309562963698
DE,DE723,UD03,2012,0.0,0.0
DE,DE723,UD03,2020,0.0,0.0
DE,DE723,UD03,2030,0.0,0.0
DE,DE723,UD04,2012,0.0,0.0
DE,DE723,UD04,2020,0.0,0.0
DE,DE723,UD04,2030,0.0,0.0
DE,DE723,UD05,2012,0.0,0.0
DE,DE723,UD05,2020,0.0,0.0
DE,DE723,UD05,2030,0.0,0.0
DE,DE723,UD06,2012,0.0,0.0
DE,DE723,UD06,2020,0.0,0.0
DE,DE723,UD06,2030,0.0,0.0
DE,DE723,UD07,2012,0.0,0.0
DE,DE723,UD07,2020,0.0,0.0
DE,DE723,UD07,2030,0.0,0.0
DE,DE723,UD08,2012,0.0,0.0
DE,DE723,UD08,2020,0.0,0.0
DE,DE723,UD08,2030,0.0,0.0
DE,DE724,BASE,2012,0.0,5.29248862595391
DE,DE724,BASE,2020,0.0,5.048521888628031
DE,DE724,BASE,2030,0.0,4.928068629991315
DE,DE724,HIGH,2012,0.0,0.0
DE,DE724,HIGH,2020,0.0,0.0
DE,DE724,HIGH,2030,0.0,0.0
DE,DE724,TECH,2012,0.0,5.29248862595391
DE,DE724,TECH,2020,0.0,5.048521888628031
DE,DE724,TECH,2030,0.0,4.928068629991315
DE,DE724,UD01,2012,0.0,5.29248862595391
DE,DE724,UD01,2020,0.0,5.048521888628031
DE,DE724,UD01,2030,0.0,4.928068629991315
DE,DE724,UD02,2012,0.0,5.29248862595391
DE,DE724,UD02,2020,0.0,5.048521888628031
DE,DE724,UD02,2030,0.0,4.928068629991315
DE,DE724,UD03,2012,0.0,0.0
DE,DE724,UD03,2020,0.0,0.0
DE,DE724,UD03,2030,0.0,0.0
DE,DE724,UD04,2012,0.0,0.0
DE,DE724,UD04,2020,0.0,0.0
DE,DE724,UD04,2030,0.0,0.0
DE,DE724,UD05,2012,0.0,0.0
DE,DE724,UD05,2020,0.0,0.0
DE,DE724,UD05,2030,0.0,0.0
DE,DE724,UD06,2012,0.0,0.0
DE,DE724,UD06,2020,0.0,0.0
DE,DE724,UD06,2030,0.0,0.0
DE,DE724,UD07,2012,0.0,0.0
DE,DE724,UD07,2020,0.0,0.0
DE,DE724,UD07,2030,0.0,0.0
DE,DE724,UD08,2012,0.0,0.0
DE,DE724,UD08,2020,0.0,0.0
DE,DE724,UD08,2030,0.0,0.0
DE,DE725,BASE,2012,0.0,5.626681220093335
DE,DE725,BASE,2020,0.0,5.367309276900613
DE,DE725,BASE,2030,0.0,5.2392500336654795
DE,DE725,HIGH,2012,0.0,0.0
DE,DE725,HIGH,2020,0.0,0.0
DE,DE725,HIGH,2030,0.0,0.0
DE,DE725,TECH,2012,0.0,5.626681220093335
DE,DE725,TECH,2020,0.0,5.367309276900613
DE,DE725,TECH,2030,0.0,5.2392500336654795
DE,DE725,UD01,2012,0.0,5.626681220093335
DE,DE725,UD01,2020,0.0,5.367309276900613
DE,DE725,UD01,2030,0.0,5.2392500336654795
DE,DE725,UD02,2012,0.0,5.626681220093335
DE,DE725,UD02,2020,0.0,5.367309276900613
DE,DE725,UD02,2030,0.0,5.2392500336654795
DE,DE725,UD03,2012,0.0,0.0
DE,DE725,UD03,2020,0.0,0.0
DE,DE725,UD03,2030,0.0,0.0
DE,DE725,UD04,2012,0.0,0.0
DE,DE725,UD04,2020,0.0,0.0
DE,DE725,UD04,2030,0.0,0.0
DE,DE725,UD05,2012,0.0,0.0
DE,DE725,UD05,2020,0.0,0.0
DE,DE725,UD05,2030,0.0,0.0
DE,DE725,UD06,2012,0.0,0.0
DE,DE725,UD06,2020,0.0,0.0
DE,DE725,UD06,2030,0.0,0.0
DE,DE725,UD07,2012,0.0,0.0
DE,DE725,UD07,2020,0.0,0.0
DE,DE725,UD07,2030,0.0,0.0
DE,DE725,UD08,2012,0.0,0.0
DE,DE725,UD08,2020,0.0,0.0
DE,DE725,UD08,2030,0.0,0.0
DE,DE731,BASE,2012,0.0,0.874108478920854
DE,DE731,BASE,2020,0.0,0.833814883838677
DE,DE731,BASE,2030,0.0,0.813920799575242
DE,DE731,HIGH,2012,0.0,0.0
DE,DE731,HIGH,2020,0.0,0.0
DE,DE731,HIGH,2030,0.0,0.0
DE,DE731,TECH,2012,0.0,0.874108478920854
DE,DE731,TECH,2020,0.0,0.833814883838677
DE,DE731,TECH,2030,0.0,0.813920799575242
DE,DE731,UD01,2012,0.0,0.874108478920854
DE,DE731,UD01,2020,0.0,0.833814883838677
DE,DE731,UD01,2030,0.0,0.813920799575242
DE,DE731,UD02,2012,0.0,0.874108478920854
DE,DE731,UD02,2020,0.0,0.833814883838677
DE,DE731,UD02,2030,0.0,0.813920799575242
DE,DE731,UD03,2012,0.0,0.0
DE,DE731,UD03,2020,0.0,0.0
DE,DE731,UD03,2030,0.0,0.0
DE,DE731,UD04,2012,0.0,0.0
DE,DE731,UD04,2020,0.0,0.0
DE,DE731,UD04,2030,0.0,0.0
DE,DE731,UD05,2012,0.0,0.0
DE,DE731,UD05,2020,0.0,0.0
DE,DE731,UD05,2030,0.0,0.0
DE,DE731,UD06,2012,0.0,0.0
DE,DE731,UD06,2020,0.0,0.0
DE,DE731,UD06,2030,0.0,0.0
DE,DE731,UD07,2012,0.0,0.0
DE,DE731,UD07,2020,0.0,0.0
DE,DE731,UD07,2030,0.0,0.0
DE,DE731,UD08,2012,0.0,0.0
DE,DE731,UD08,2020,0.0,0.0
DE,DE731,UD08,2030,0.0,0.0
DE,DE732,BASE,2012,2.15506881211453,9.29611947041858
DE,DE732,BASE,2020,2.27575266559295,8.867598202395852
DE,DE732,BASE,2030,2.27575266559295,8.656025167095038
DE,DE732,HIGH,2012,0.0,0.0
DE,DE732,HIGH,2020,0.0,0.0
DE,DE732,HIGH,2030,0.0,0.0
DE,DE732,TECH,2012,2.15506881211453,9.29611947041858
DE,DE732,TECH,2020,2.27575266559295,8.867598202395852
DE,DE732,TECH,2030,2.27575266559295,8.656025167095038
DE,DE732,UD01,2012,2.15506881211453,9.29611947041858
DE,DE732,UD01,2020,2.27575266559295,8.867598202395852
DE,DE732,UD01,2030,2.27575266559295,8.656025167095038
DE,DE732,UD02,2012,0.0,9.29611947041858
DE,DE732,UD02,2020,0.0,8.867598202395852
DE,DE732,UD02,2030,0.0,8.656025167095038
DE,DE732,UD03,2012,0.0,0.0
DE,DE732,UD03,2020,0.0,0.0
DE,DE732,UD03,2030,0.0,0.0
DE,DE732,UD04,2012,0.0,0.0
DE,DE732,UD04,2020,0.0,0.0
DE,DE732,UD04,2030,0.0,0.0
DE,DE732,UD05,2012,0.0,0.0
DE,DE732,UD05,2020,0.0,0.0
DE,DE732,UD05,2030,0.0,0.0
DE,DE732,UD06,2012,0.0,0.0
DE,DE732,UD06,2020,0.0,0.0
DE,DE732,UD06,2030,0.0,0.0
DE,DE732,UD07,2012,0.0,0.0
DE,DE732,UD07,2020,0.0,0.0
DE,DE732,UD07,2030,0.0,0.0
DE,DE732,UD08,2012,0.0,0.0
DE,DE732,UD08,2020,0.0,0.0
DE,DE732,UD08,2030,0.0,0.0
DE,DE733,BASE,2012,0.0,9.404397825589811
DE,DE733,BASE,2020,0.0,8.970885272955796
DE,DE733,BASE,2030,0.0,8.756847899676766
DE,DE733,HIGH,2012,0.0,0.0
DE,DE733,HIGH,2020,0.0,0.0
DE,DE733,HIGH,2030,0.0,0.0
DE,DE733,TECH,2012,0.0,9.404397825589811
DE,DE733,TECH,2020,0.0,8.970885272955796
DE,DE733,TECH,2030,0.0,8.756847899676766
DE,DE733,UD01,2012,0.0,9.404397825589811
DE,DE733,UD01,2020,0.0,8.970885272955796
DE,DE733,UD01,2030,0.0,8.756847899676766
DE,DE733,UD02,2012,0.0,9.404397825589811
DE,DE733,UD02,2020,0.0,8.970885272955796
DE,DE733,UD02,2030,0.0,8.756847899676766
DE,DE733,UD03,2012,0.0,0.0
DE,DE733,UD03,2020,0.0,0.0
DE,DE733,UD03,2030,0.0,0.0
DE,DE733,UD04,2012,0.0,0.0
DE,DE733,UD04,2020,0.0,0.0
DE,DE733,UD04,2030,0.0,0.0
DE,DE733,UD05,2012,0.0,0.0
DE,DE733,UD05,2020,0.0,0.0
DE,DE733,UD05,2030,0.0,0.0
DE,DE733,UD06,2012,0.0,0.0
DE,DE733,UD06,2020,0.0,0.0
DE,DE733,UD06,2030,0.0,0.0
DE,DE733,UD07,2012,0.0,0.0
DE,DE733,UD07,2020,0.0,0.0
DE,DE733,UD07,2030,0.0,0.0
DE,DE733,UD08,2012,0.0,0.0
DE,DE733,UD08,2020,0.0,0.0
DE,DE733,UD08,2030,0.0,0.0
DE,DE734,BASE,2012,0.0,9.542249758828923
DE,DE734,BASE,2020,0.0,9.102382674562753
DE,DE734,BASE,2030,0.0,8.885207889804642
DE,DE734,HIGH,2012,0.0,0.0
DE,DE734,HIGH,2020,0.0,0.0
DE,DE734,HIGH,2030,0.0,0.0
DE,DE734,TECH,2012,0.0,9.542249758828923
DE,DE734,TECH,2020,0.0,9.102382674562753
DE,DE734,TECH,2030,0.0,8.885207889804642
DE,DE734,UD01,2012,0.0,9.542249758828923
DE,DE734,UD01,2020,0.0,9.102382674562753
DE,DE734,UD01,2030,0.0,8.885207889804642
DE,DE734,UD02,2012,0.0,9.542249758828923
DE,DE734,UD02,2020,0.0,9.102382674562753
DE,DE734,UD02,2030,0.0,8.885207889804642
DE,DE734,UD03,2012,0.0,0.0
DE,DE734,UD03,2020,0.0,0.0
DE,DE734,UD03,2030,0.0,0.0
DE,DE734,UD04,2012,0.0,0.0
DE,DE734,UD04,2020,0.0,0.0
DE,DE734,UD04,2030,0.0,0.0
DE,DE734,UD05,2012,0.0,0.0
DE,DE734,UD05,2020,0.0,0.0
DE,DE734,UD05,2030,0.0,0.0
DE,DE734,UD06,2012,0.0,0.0
DE,DE734,UD06,2020,0.0,0.0
DE,DE734,UD06,2030,0.0,0.0
DE,DE734,UD07,2012,0.0,0.0
DE,DE734,UD07,2020,0.0,0.0
DE,DE734,UD07,2030,0.0,0.0
DE,DE734,UD08,2012,0.0,0.0
DE,DE734,UD08,2020,0.0,0.0
DE,DE734,UD08,2030,0.0,0.0
DE,DE735,BASE,2012,0.0,10.297868628264547
DE,DE735,BASE,2020,0.0,9.823169939574314
DE,DE735,BASE,2030,0.0,9.588797809381285
DE,DE735,HIGH,2012,0.0,0.0
DE,DE735,HIGH,2020,0.0,0.0
DE,DE735,HIGH,2030,0.0,0.0
DE,DE735,TECH,2012,0.0,10.297868628264547
DE,DE735,TECH,2020,0.0,9.823169939574314
DE,DE735,TECH,2030,0.0,9.588797809381285
DE,DE735,UD01,2012,0.0,10.297868628264547
DE,DE735,UD01,2020,0.0,9.823169939574314
DE,DE735,UD01,2030,0.0,9.588797809381285
DE,DE735,UD02,2012,0.0,10.297868628264547
DE,DE735,UD02,2020,0.0,9.823169939574314
DE,DE735,UD02,2030,0.0,9.588797809381285
DE,DE735,UD03,2012,0.0,0.0
DE,DE735,UD03,2020,0.0,0.0
DE,DE735,UD03,2030,0.0,0.0
DE,DE735,UD04,2012,0.0,0.0
DE,DE735,UD04,2020,0.0,0.0
DE,DE735,UD04,2030,0.0,0.0
DE,DE735,UD05,2012,0.0,0.0
DE,DE735,UD05,2020,0.0,0.0
DE,DE735,UD05,2030,0.0,0.0
DE,DE735,UD06,2012,0.0,0.0
DE,DE735,UD06,2020,0.0,0.0
DE,DE735,UD06,2030,0.0,0.0
DE,DE735,UD07,2012,0.0,0.0
DE,DE735,UD07,2020,0.0,0.0
DE,DE735,UD07,2030,0.0,0.0
DE,DE735,UD08,2012,0.0,0.0
DE,DE735,UD08,2020,0.0,0.0
DE,DE735,UD08,2030,0.0,0.0
DE,DE736,BASE,2012,4.31010465194002,14.819452492930173
DE,DE736,BASE,2020,4.55147051244866,14.136323301886419
DE,DE736,BASE,2030,4.55147051244866,13.79904315446553
DE,DE736,HIGH,2012,0.0,0.0
DE,DE736,HIGH,2020,0.0,0.0
DE,DE736,HIGH,2030,0.0,0.0
DE,DE736,TECH,2012,4.31010465194002,14.819452492930173
DE,DE736,TECH,2020,4.55147051244866,14.136323301886419
DE,DE736,TECH,2030,4.55147051244866,13.79904315446553
DE,DE736,UD01,2012,4.31010465194002,14.819452492930173
DE,DE736,UD01,2020,4.55147051244866,14.136323301886419
DE,DE736,UD01,2030,4.55147051244866,13.79904315446553
DE,DE736,UD02,2012,0.0,14.819452492930173
DE,DE736,UD02,2020,0.0,14.136323301886419
DE,DE736,UD02,2030,0.0,13.79904315446553
DE,DE736,UD03,2012,0.0,0.0
DE,DE736,UD03,2020,0.0,0.0
DE,DE736,UD03,2030,0.0,0.0
DE,DE736,UD04,2012,0.0,0.0
DE,DE736,UD04,2020,0.0,0.0
DE,DE736,UD04,2030,0.0,0.0
DE,DE736,UD05,2012,0.0,0.0
DE,DE736,UD05,2020,0.0,0.0
DE,DE736,UD05,2030,0.0,0.0
DE,DE736,UD06,2012,0.0,0.0
DE,DE736,UD06,2020,0.0,0.0
DE,DE736,UD06,2030,0.0,0.0
DE,DE736,UD07,2012,0.0,0.0
DE,DE736,UD07,2020,0.0,0.0
DE,DE736,UD07,2030,0.0,0.0
DE,DE736,UD08,2012,0.0,0.0
DE,DE736,UD08,2020,0.0,0.0
DE,DE736,UD08,2030,0.0,0.0
DE,DE737,BASE,2012,4.31010465194002,8.62950730610662
DE,DE737,BASE,2020,4.55147051244866,8.231714719103895
DE,DE737,BASE,2030,4.55147051244866,8.035313300241603
DE,DE737,HIGH,2012,0.0,0.0
DE,DE737,HIGH,2020,0.0,0.0
DE,DE737,HIGH,2030,0.0,0.0
DE,DE737,TECH,2012,4.31010465194002,8.62950730610662
DE,DE737,TECH,2020,4.55147051244866,8.231714719103895
DE,DE737,TECH,2030,4.55147051244866,8.035313300241603
DE,DE737,UD01,2012,4.31010465194002,8.62950730610662
DE,DE737,UD01,2020,4.55147051244866,8.231714719103895
DE,DE737,UD01,2030,4.55147051244866,8.035313300241603
DE,DE737,UD02,2012,0.0,8.62950730610662
DE,DE737,UD02,2020,0.0,8.231714719103895
DE,DE737,UD02,2030,0.0,8.035313300241603
DE,DE737,UD03,2012,0.0,0.0
DE,DE737,UD03,2020,0.0,0.0
DE,DE737,UD03,2030,0.0,0.0
DE,DE737,UD04,2012,0.0,0.0
DE,DE737,UD04,2020,0.0,0.0
DE,DE737,UD04,2030,0.0,0.0
DE,DE737,UD05,2012,0.0,0.0
DE,DE737,UD05,2020,0.0,0.0
DE,DE737,UD05,2030,0.0,0.0
DE,DE737,UD06,2012,0.0,0.0
DE,DE737,UD06,2020,0.0,0.0
DE,DE737,UD06,2030,0.0,0.0
DE,DE737,UD07,2012,0.0,0.0
DE,DE737,UD07,2020,0.0,0.0
DE,DE737,UD07,2030,0.0,0.0
DE,DE737,UD08,2012,0.0,0.0
DE,DE737,UD08,2020,0.0,0.0
DE,DE737,UD08,2030,0.0,0.0
DE,DE803,BASE,2012,0.0,1.008797879263543
DE,DE803,BASE,2020,0.0,0.962295535164347
DE,DE803,BASE,2030,0.0,0.939336016410313
DE,DE803,HIGH,2012,0.0,0.0
DE,DE803,HIGH,2020,0.0,0.0
DE,DE803,HIGH,2030,0.0,0.0
DE,DE803,TECH,2012,0.0,1.008797879263543
DE,DE803,TECH,2020,0.0,0.962295535164347
DE,DE803,TECH,2030,0.0,0.939336016410313
DE,DE803,UD01,2012,0.0,1.008797879263543
DE,DE803,UD01,2020,0.0,0.962295535164347
DE,DE803,UD01,2030,0.0,0.939336016410313
DE,DE803,UD02,2012,0.0,1.008797879263543
DE,DE803,UD02,2020,0.0,0.962295535164347
DE,DE803,UD02,2030,0.0,0.939336016410313
DE,DE803,UD03,2012,0.0,0.0
DE,DE803,UD03,2020,0.0,0.0
DE,DE803,UD03,2030,0.0,0.0
DE,DE803,UD04,2012,0.0,0.0
DE,DE803,UD04,2020,0.0,0.0
DE,DE803,UD04,2030,0.0,0.0
